CATEGORY,YEAR,GROUP,RANK,CAUSE,TOTAL_DEATHS
BY_AGE,2017,0-10,1,INSUFICIENCIA RESPIRATORIA,412
BY_AGE,2017,0-10,2,SHOCK SEPTICO,217
BY_AGE,2017,0-10,3,FALLA MULTIORGANICA,210
BY_AGE,2017,0-10,4,INSUFICIENCIA RESPIRATORIA AGUDA,184
BY_AGE,2017,0-10,5,EDEMA CEREBRAL,125
BY_AGE,2017,11-20,1,INSUFICIENCIA RESPIRATORIA,156
BY_AGE,2017,11-20,2,INSUFICIENCIA RESPIRATORIA AGUDA,109
BY_AGE,2017,11-20,3,EDEMA CEREBRAL,105
BY_AGE,2017,11-20,4,FALLA MULTIORGANICA,81
BY_AGE,2017,11-20,5,SHOCK SEPTICO,72
BY_AGE,2017,21-30,1,INSUFICIENCIA RESPIRATORIA,251
BY_AGE,2017,21-30,2,INSUFICIENCIA RESPIRATORIA AGUDA,198
BY_AGE,2017,21-30,3,EDEMA CEREBRAL,125
BY_AGE,2017,21-30,4,FALLA MULTIORGANICA,107
BY_AGE,2017,21-30,5,SHOCK HIPOVOLEMICO,99
BY_AGE,2017,31-40,1,INSUFICIENCIA RESPIRATORIA,318
BY_AGE,2017,31-40,2,INSUFICIENCIA RESPIRATORIA AGUDA,227
BY_AGE,2017,31-40,3,FALLA MULTIORGANICA,135
BY_AGE,2017,31-40,4,SHOCK SEPTICO,105
BY_AGE,2017,31-40,5,EDEMA CEREBRAL,103
BY_AGE,2017,41-50,1,INSUFICIENCIA RESPIRATORIA,594
BY_AGE,2017,41-50,2,INSUFICIENCIA RESPIRATORIA AGUDA,309
BY_AGE,2017,41-50,3,FALLA MULTIORGANICA,215
BY_AGE,2017,41-50,4,SHOCK SEPTICO,160
BY_AGE,2017,41-50,5,EDEMA CEREBRAL,125
BY_AGE,2017,51-60,1,INSUFICIENCIA RESPIRATORIA,869
BY_AGE,2017,51-60,2,INSUFICIENCIA RESPIRATORIA AGUDA,551
BY_AGE,2017,51-60,3,FALLA MULTIORGANICA,343
BY_AGE,2017,51-60,4,SHOCK SEPTICO,285
BY_AGE,2017,51-60,5,PARO CARDIORESPIRATORIO,165
BY_AGE,2017,61-70,1,INSUFICIENCIA RESPIRATORIA,1445
BY_AGE,2017,61-70,2,INSUFICIENCIA RESPIRATORIA AGUDA,882
BY_AGE,2017,61-70,3,FALLA MULTIORGANICA,509
BY_AGE,2017,61-70,4,SHOCK SEPTICO,410
BY_AGE,2017,61-70,5,SEPSIS,284
BY_AGE,2017,71-80,1,INSUFICIENCIA RESPIRATORIA,2275
BY_AGE,2017,71-80,2,INSUFICIENCIA RESPIRATORIA AGUDA,1451
BY_AGE,2017,71-80,3,FALLA MULTIORGANICA,705
BY_AGE,2017,71-80,4,SHOCK SEPTICO,697
BY_AGE,2017,71-80,5,SEPSIS,457
BY_AGE,2017,81-90,1,INSUFICIENCIA RESPIRATORIA,2993
BY_AGE,2017,81-90,2,INSUFICIENCIA RESPIRATORIA AGUDA,1767
BY_AGE,2017,81-90,3,FALLA MULTIORGANICA,817
BY_AGE,2017,81-90,4,SHOCK SEPTICO,778
BY_AGE,2017,81-90,5,SEPSIS,634
BY_AGE,2017,90+,1,INSUFICIENCIA RESPIRATORIA,1172
BY_AGE,2017,90+,2,INSUFICIENCIA RESPIRATORIA AGUDA,746
BY_AGE,2017,90+,3,NEUMONIA,306
BY_AGE,2017,90+,4,SEPSIS,296
BY_AGE,2017,90+,5,FALLA MULTIORGANICA,289
BY_AGE,2018,0-10,1,INSUFICIENCIA RESPIRATORIA,587
BY_AGE,2018,0-10,2,INSUFICIENCIA RESPIRATORIA AGUDA,309
BY_AGE,2018,0-10,3,FALLA MULTIORGANICA,225
BY_AGE,2018,0-10,4,SHOCK SEPTICO,215
BY_AGE,2018,0-10,5,EDEMA CEREBRAL,177
BY_AGE,2018,11-20,1,INSUFICIENCIA RESPIRATORIA,234
BY_AGE,2018,11-20,2,INSUFICIENCIA RESPIRATORIA AGUDA,163
BY_AGE,2018,11-20,3,EDEMA CEREBRAL,120
BY_AGE,2018,11-20,4,FALLA MULTIORGANICA,118
BY_AGE,2018,11-20,5,SHOCK SEPTICO,69
BY_AGE,2018,21-30,1,INSUFICIENCIA RESPIRATORIA,346
BY_AGE,2018,21-30,2,INSUFICIENCIA RESPIRATORIA AGUDA,228
BY_AGE,2018,21-30,3,FALLA MULTIORGANICA,154
BY_AGE,2018,21-30,4,EDEMA CEREBRAL,143
BY_AGE,2018,21-30,5,SHOCK HIPOVOLEMICO,132
BY_AGE,2018,31-40,1,INSUFICIENCIA RESPIRATORIA,439
BY_AGE,2018,31-40,2,INSUFICIENCIA RESPIRATORIA AGUDA,360
BY_AGE,2018,31-40,3,FALLA MULTIORGANICA,193
BY_AGE,2018,31-40,4,EDEMA CEREBRAL,130
BY_AGE,2018,31-40,5,SHOCK SEPTICO,119
BY_AGE,2018,41-50,1,INSUFICIENCIA RESPIRATORIA,742
BY_AGE,2018,41-50,2,INSUFICIENCIA RESPIRATORIA AGUDA,497
BY_AGE,2018,41-50,3,FALLA MULTIORGANICA,326
BY_AGE,2018,41-50,4,EDEMA CEREBRAL,176
BY_AGE,2018,41-50,5,SHOCK SEPTICO,162
BY_AGE,2018,51-60,1,INSUFICIENCIA RESPIRATORIA,1318
BY_AGE,2018,51-60,2,INSUFICIENCIA RESPIRATORIA AGUDA,941
BY_AGE,2018,51-60,3,FALLA MULTIORGANICA,552
BY_AGE,2018,51-60,4,SHOCK SEPTICO,335
BY_AGE,2018,51-60,5,SEPSIS,245
BY_AGE,2018,61-70,1,INSUFICIENCIA RESPIRATORIA,2193
BY_AGE,2018,61-70,2,INSUFICIENCIA RESPIRATORIA AGUDA,1445
BY_AGE,2018,61-70,3,FALLA MULTIORGANICA,684
BY_AGE,2018,61-70,4,SHOCK SEPTICO,502
BY_AGE,2018,61-70,5,SEPSIS,381
BY_AGE,2018,71-80,1,INSUFICIENCIA RESPIRATORIA,3354
BY_AGE,2018,71-80,2,INSUFICIENCIA RESPIRATORIA AGUDA,2371
BY_AGE,2018,71-80,3,FALLA MULTIORGANICA,846
BY_AGE,2018,71-80,4,SHOCK SEPTICO,709
BY_AGE,2018,71-80,5,SEPSIS,641
BY_AGE,2018,81-90,1,INSUFICIENCIA RESPIRATORIA,4137
BY_AGE,2018,81-90,2,INSUFICIENCIA RESPIRATORIA AGUDA,2931
BY_AGE,2018,81-90,3,SEPSIS,884
BY_AGE,2018,81-90,4,FALLA MULTIORGANICA,870
BY_AGE,2018,81-90,5,SHOCK SEPTICO,736
BY_AGE,2018,90+,1,INSUFICIENCIA RESPIRATORIA,1607
BY_AGE,2018,90+,2,INSUFICIENCIA RESPIRATORIA AGUDA,1185
BY_AGE,2018,90+,3,SEPSIS,389
BY_AGE,2018,90+,4,NEUMONIA,350
BY_AGE,2018,90+,5,FALLA MULTIORGANICA,308
BY_AGE,2019,0-10,1,INSUFICIENCIA RESPIRATORIA,555
BY_AGE,2019,0-10,2,INSUFICIENCIA RESPIRATORIA AGUDA,319
BY_AGE,2019,0-10,3,SHOCK SEPTICO,208
BY_AGE,2019,0-10,4,FALLA MULTIORGANICA,190
BY_AGE,2019,0-10,5,EDEMA CEREBRAL,146
BY_AGE,2019,11-20,1,INSUFICIENCIA RESPIRATORIA,219
BY_AGE,2019,11-20,2,INSUFICIENCIA RESPIRATORIA AGUDA,186
BY_AGE,2019,11-20,3,FALLA MULTIORGANICA,124
BY_AGE,2019,11-20,4,EDEMA CEREBRAL,117
BY_AGE,2019,11-20,5,SHOCK SEPTICO,74
BY_AGE,2019,21-30,1,INSUFICIENCIA RESPIRATORIA,400
BY_AGE,2019,21-30,2,INSUFICIENCIA RESPIRATORIA AGUDA,240
BY_AGE,2019,21-30,3,EDEMA CEREBRAL,178
BY_AGE,2019,21-30,4,FALLA MULTIORGANICA,176
BY_AGE,2019,21-30,5,SHOCK HIPOVOLEMICO,124
BY_AGE,2019,31-40,1,INSUFICIENCIA RESPIRATORIA,491
BY_AGE,2019,31-40,2,INSUFICIENCIA RESPIRATORIA AGUDA,420
BY_AGE,2019,31-40,3,FALLA MULTIORGANICA,209
BY_AGE,2019,31-40,4,SHOCK HIPOVOLEMICO,140
BY_AGE,2019,31-40,5,EDEMA CEREBRAL,121
BY_AGE,2019,41-50,1,INSUFICIENCIA RESPIRATORIA,742
BY_AGE,2019,41-50,2,INSUFICIENCIA RESPIRATORIA AGUDA,680
BY_AGE,2019,41-50,3,FALLA MULTIORGANICA,390
BY_AGE,2019,41-50,4,EDEMA CEREBRAL,145
BY_AGE,2019,41-50,5,SEPSIS,145
BY_AGE,2019,51-60,1,INSUFICIENCIA RESPIRATORIA,1396
BY_AGE,2019,51-60,2,INSUFICIENCIA RESPIRATORIA AGUDA,1074
BY_AGE,2019,51-60,3,FALLA MULTIORGANICA,593
BY_AGE,2019,51-60,4,SHOCK SEPTICO,292
BY_AGE,2019,51-60,5,SEPSIS,239
BY_AGE,2019,61-70,1,INSUFICIENCIA RESPIRATORIA,2363
BY_AGE,2019,61-70,2,INSUFICIENCIA RESPIRATORIA AGUDA,1812
BY_AGE,2019,61-70,3,FALLA MULTIORGANICA,809
BY_AGE,2019,61-70,4,SHOCK SEPTICO,448
BY_AGE,2019,61-70,5,SEPSIS,361
BY_AGE,2019,71-80,1,INSUFICIENCIA RESPIRATORIA,3644
BY_AGE,2019,71-80,2,INSUFICIENCIA RESPIRATORIA AGUDA,2892
BY_AGE,2019,71-80,3,FALLA MULTIORGANICA,980
BY_AGE,2019,71-80,4,SHOCK SEPTICO,655
BY_AGE,2019,71-80,5,SEPSIS,642
BY_AGE,2019,81-90,1,INSUFICIENCIA RESPIRATORIA,4702
BY_AGE,2019,81-90,2,INSUFICIENCIA RESPIRATORIA AGUDA,3743
BY_AGE,2019,81-90,3,FALLA MULTIORGANICA,1056
BY_AGE,2019,81-90,4,SEPSIS,855
BY_AGE,2019,81-90,5,SHOCK SEPTICO,714
BY_AGE,2019,90+,1,INSUFICIENCIA RESPIRATORIA,2044
BY_AGE,2019,90+,2,INSUFICIENCIA RESPIRATORIA AGUDA,1604
BY_AGE,2019,90+,3,FALLA MULTIORGANICA,442
BY_AGE,2019,90+,4,SEPSIS,392
BY_AGE,2019,90+,5,NEUMONIA,375
BY_AGE,2020,0-10,1,INSUFICIENCIA RESPIRATORIA,559
BY_AGE,2020,0-10,2,INSUFICIENCIA RESPIRATORIA AGUDA,336
BY_AGE,2020,0-10,3,FALLA MULTIORGANICA,234
BY_AGE,2020,0-10,4,SHOCK SEPTICO,165
BY_AGE,2020,0-10,5,SEPSIS,138
BY_AGE,2020,11-20,1,INSUFICIENCIA RESPIRATORIA,228
BY_AGE,2020,11-20,2,INSUFICIENCIA RESPIRATORIA AGUDA,210
BY_AGE,2020,11-20,3,FALLA MULTIORGANICA,137
BY_AGE,2020,11-20,4,EDEMA CEREBRAL,68
BY_AGE,2020,11-20,5,SHOCK SEPTICO,61
BY_AGE,2020,21-30,1,INSUFICIENCIA RESPIRATORIA AGUDA,558
BY_AGE,2020,21-30,2,INSUFICIENCIA RESPIRATORIA,467
BY_AGE,2020,21-30,3,FALLA MULTIORGANICA,211
BY_AGE,2020,21-30,4,SHOCK HIPOVOLEMICO,128
BY_AGE,2020,21-30,5,EDEMA CEREBRAL,102
BY_AGE,2020,31-40,1,INSUFICIENCIA RESPIRATORIA AGUDA,1237
BY_AGE,2020,31-40,2,INSUFICIENCIA RESPIRATORIA,984
BY_AGE,2020,31-40,3,FALLA MULTIORGANICA,346
BY_AGE,2020,31-40,4,SHOCK HIPOVOLEMICO,142
BY_AGE,2020,31-40,5,SEPSIS,115
BY_AGE,2020,41-50,1,INSUFICIENCIA RESPIRATORIA AGUDA,2989
BY_AGE,2020,41-50,2,INSUFICIENCIA RESPIRATORIA,2254
BY_AGE,2020,41-50,3,FALLA MULTIORGANICA,657
BY_AGE,2020,41-50,4,SEPSIS,244
BY_AGE,2020,41-50,5,INFARTO AGUDO DEL MIOCARDIO,225
BY_AGE,2020,51-60,1,INSUFICIENCIA RESPIRATORIA AGUDA,6156
BY_AGE,2020,51-60,2,INSUFICIENCIA RESPIRATORIA,4646
BY_AGE,2020,51-60,3,FALLA MULTIORGANICA,1136
BY_AGE,2020,51-60,4,INFARTO AGUDO DE MIOCARDIO,442
BY_AGE,2020,51-60,5,SEPSIS,391
BY_AGE,2020,61-70,1,INSUFICIENCIA RESPIRATORIA AGUDA,10022
BY_AGE,2020,61-70,2,INSUFICIENCIA RESPIRATORIA,7401
BY_AGE,2020,61-70,3,FALLA MULTIORGANICA,1739
BY_AGE,2020,61-70,4,INFARTO AGUDO DE MIOCARDIO,825
BY_AGE,2020,61-70,5,INFARTO AGUDO DEL MIOCARDIO,654
BY_AGE,2020,71-80,1,INSUFICIENCIA RESPIRATORIA AGUDA,10343
BY_AGE,2020,71-80,2,INSUFICIENCIA RESPIRATORIA,7860
BY_AGE,2020,71-80,3,FALLA MULTIORGANICA,2215
BY_AGE,2020,71-80,4,INFARTO AGUDO DE MIOCARDIO,1259
BY_AGE,2020,71-80,5,INFARTO AGUDO DEL MIOCARDIO,962
BY_AGE,2020,81-90,1,INSUFICIENCIA RESPIRATORIA AGUDA,8136
BY_AGE,2020,81-90,2,INSUFICIENCIA RESPIRATORIA,6452
BY_AGE,2020,81-90,3,FALLA MULTIORGANICA,2428
BY_AGE,2020,81-90,4,INFARTO AGUDO DE MIOCARDIO,1730
BY_AGE,2020,81-90,5,INFARTO AGUDO DEL MIOCARDIO,1283
BY_AGE,2020,90+,1,INSUFICIENCIA RESPIRATORIA AGUDA,2445
BY_AGE,2020,90+,2,INSUFICIENCIA RESPIRATORIA,2121
BY_AGE,2020,90+,3,FALLA MULTIORGANICA,1066
BY_AGE,2020,90+,4,INFARTO AGUDO DE MIOCARDIO,946
BY_AGE,2020,90+,5,INFARTO AGUDO DEL MIOCARDIO,658
BY_AGE,2021,0-10,1,INSUFICIENCIA RESPIRATORIA,620
BY_AGE,2021,0-10,2,INSUFICIENCIA RESPIRATORIA AGUDA,421
BY_AGE,2021,0-10,3,FALLA MULTIORGANICA,218
BY_AGE,2021,0-10,4,SHOCK SEPTICO,176
BY_AGE,2021,0-10,5,SEPSIS,110
BY_AGE,2021,11-20,1,INSUFICIENCIA RESPIRATORIA AGUDA,318
BY_AGE,2021,11-20,2,INSUFICIENCIA RESPIRATORIA,260
BY_AGE,2021,11-20,3,FALLA MULTIORGANICA,145
BY_AGE,2021,11-20,4,EDEMA CEREBRAL,83
BY_AGE,2021,11-20,5,SHOCK SEPTICO,79
BY_AGE,2021,21-30,1,INSUFICIENCIA RESPIRATORIA AGUDA,869
BY_AGE,2021,21-30,2,INSUFICIENCIA RESPIRATORIA,508
BY_AGE,2021,21-30,3,FALLA MULTIORGANICA,201
BY_AGE,2021,21-30,4,SHOCK HIPOVOLEMICO,177
BY_AGE,2021,21-30,5,EDEMA CEREBRAL,113
BY_AGE,2021,31-40,1,INSUFICIENCIA RESPIRATORIA AGUDA,2226
BY_AGE,2021,31-40,2,INSUFICIENCIA RESPIRATORIA,1152
BY_AGE,2021,31-40,3,FALLA MULTIORGANICA,323
BY_AGE,2021,31-40,4,SHOCK HIPOVOLEMICO,178
BY_AGE,2021,31-40,5,INFARTO AGUDO DE MIOCARDIO,143
BY_AGE,2021,41-50,1,INSUFICIENCIA RESPIRATORIA AGUDA,5407
BY_AGE,2021,41-50,2,INSUFICIENCIA RESPIRATORIA,2656
BY_AGE,2021,41-50,3,FALLA MULTIORGANICA,598
BY_AGE,2021,41-50,4,INFARTO AGUDO DE MIOCARDIO,272
BY_AGE,2021,41-50,5,INFARTO AGUDO DEL MIOCARDIO,244
BY_AGE,2021,51-60,1,INSUFICIENCIA RESPIRATORIA AGUDA,10277
BY_AGE,2021,51-60,2,INSUFICIENCIA RESPIRATORIA,4845
BY_AGE,2021,51-60,3,FALLA MULTIORGANICA,963
BY_AGE,2021,51-60,4,INFARTO AGUDO DE MIOCARDIO,547
BY_AGE,2021,51-60,5,INFARTO AGUDO DEL MIOCARDIO,527
BY_AGE,2021,61-70,1,INSUFICIENCIA RESPIRATORIA AGUDA,14468
BY_AGE,2021,61-70,2,INSUFICIENCIA RESPIRATORIA,7096
BY_AGE,2021,61-70,3,FALLA MULTIORGANICA,1395
BY_AGE,2021,61-70,4,INFARTO AGUDO DE MIOCARDIO,937
BY_AGE,2021,61-70,5,INFARTO AGUDO DEL MIOCARDIO,872
BY_AGE,2021,71-80,1,INSUFICIENCIA RESPIRATORIA AGUDA,14065
BY_AGE,2021,71-80,2,INSUFICIENCIA RESPIRATORIA,7477
BY_AGE,2021,71-80,3,FALLA MULTIORGANICA,1536
BY_AGE,2021,71-80,4,INFARTO AGUDO DE MIOCARDIO,1405
BY_AGE,2021,71-80,5,INFARTO AGUDO DEL MIOCARDIO,1216
BY_AGE,2021,81-90,1,INSUFICIENCIA RESPIRATORIA AGUDA,10277
BY_AGE,2021,81-90,2,INSUFICIENCIA RESPIRATORIA,6000
BY_AGE,2021,81-90,3,INFARTO AGUDO DE MIOCARDIO,2058
BY_AGE,2021,81-90,4,INFARTO AGUDO DEL MIOCARDIO,1639
BY_AGE,2021,81-90,5,FALLA MULTIORGANICA,1589
BY_AGE,2021,90+,1,INSUFICIENCIA RESPIRATORIA AGUDA,3235
BY_AGE,2021,90+,2,INSUFICIENCIA RESPIRATORIA,1983
BY_AGE,2021,90+,3,INFARTO AGUDO DE MIOCARDIO,1116
BY_AGE,2021,90+,4,INFARTO AGUDO DEL MIOCARDIO,930
BY_AGE,2021,90+,5,FALLA MULTIORGANICA,730
BY_AGE,2022,0-10,1,INSUFICIENCIA RESPIRATORIA,621
BY_AGE,2022,0-10,2,INSUFICIENCIA RESPIRATORIA AGUDA,482
BY_AGE,2022,0-10,3,SHOCK SEPTICO,201
BY_AGE,2022,0-10,4,FALLA MULTIORGANICA,187
BY_AGE,2022,0-10,5,PARO CARDIORESPIRATORIO,106
BY_AGE,2022,11-20,1,INSUFICIENCIA RESPIRATORIA AGUDA,304
BY_AGE,2022,11-20,2,INSUFICIENCIA RESPIRATORIA,264
BY_AGE,2022,11-20,3,FALLA MULTIORGANICA,104
BY_AGE,2022,11-20,4,EDEMA CEREBRAL,91
BY_AGE,2022,11-20,5,SHOCK HIPOVOLEMICO,62
BY_AGE,2022,21-30,1,INSUFICIENCIA RESPIRATORIA AGUDA,529
BY_AGE,2022,21-30,2,INSUFICIENCIA RESPIRATORIA,300
BY_AGE,2022,21-30,3,SHOCK HIPOVOLEMICO,170
BY_AGE,2022,21-30,4,FALLA MULTIORGANICA,150
BY_AGE,2022,21-30,5,EDEMA CEREBRAL,135
BY_AGE,2022,31-40,1,INSUFICIENCIA RESPIRATORIA AGUDA,799
BY_AGE,2022,31-40,2,INSUFICIENCIA RESPIRATORIA,461
BY_AGE,2022,31-40,3,FALLA MULTIORGANICA,205
BY_AGE,2022,31-40,4,SHOCK HIPOVOLEMICO,146
BY_AGE,2022,31-40,5,EDEMA CEREBRAL,123
BY_AGE,2022,41-50,1,INSUFICIENCIA RESPIRATORIA AGUDA,1266
BY_AGE,2022,41-50,2,INSUFICIENCIA RESPIRATORIA,772
BY_AGE,2022,41-50,3,FALLA MULTIORGANICA,384
BY_AGE,2022,41-50,4,INFARTO AGUDO DE MIOCARDIO,223
BY_AGE,2022,41-50,5,INFARTO AGUDO DEL MIOCARDIO,174
BY_AGE,2022,51-60,1,INSUFICIENCIA RESPIRATORIA AGUDA,2208
BY_AGE,2022,51-60,2,INSUFICIENCIA RESPIRATORIA,1337
BY_AGE,2022,51-60,3,FALLA MULTIORGANICA,591
BY_AGE,2022,51-60,4,INFARTO AGUDO DE MIOCARDIO,407
BY_AGE,2022,51-60,5,INFARTO AGUDO DEL MIOCARDIO,290
BY_AGE,2022,61-70,1,INSUFICIENCIA RESPIRATORIA AGUDA,3798
BY_AGE,2022,61-70,2,INSUFICIENCIA RESPIRATORIA,2310
BY_AGE,2022,61-70,3,FALLA MULTIORGANICA,806
BY_AGE,2022,61-70,4,INFARTO AGUDO DE MIOCARDIO,678
BY_AGE,2022,61-70,5,INFARTO AGUDO DEL MIOCARDIO,499
BY_AGE,2022,71-80,1,INSUFICIENCIA RESPIRATORIA AGUDA,5458
BY_AGE,2022,71-80,2,INSUFICIENCIA RESPIRATORIA,3594
BY_AGE,2022,71-80,3,INFARTO AGUDO DE MIOCARDIO,1039
BY_AGE,2022,71-80,4,FALLA MULTIORGANICA,1009
BY_AGE,2022,71-80,5,INFARTO AGUDO DEL MIOCARDIO,770
BY_AGE,2022,81-90,1,INSUFICIENCIA RESPIRATORIA AGUDA,7043
BY_AGE,2022,81-90,2,INSUFICIENCIA RESPIRATORIA,4454
BY_AGE,2022,81-90,3,INFARTO AGUDO DE MIOCARDIO,1529
BY_AGE,2022,81-90,4,INFARTO AGUDO DEL MIOCARDIO,1236
BY_AGE,2022,81-90,5,FALLA MULTIORGANICA,1057
BY_AGE,2022,90+,1,INSUFICIENCIA RESPIRATORIA AGUDA,3203
BY_AGE,2022,90+,2,INSUFICIENCIA RESPIRATORIA,2036
BY_AGE,2022,90+,3,INFARTO AGUDO DE MIOCARDIO,1041
BY_AGE,2022,90+,4,INFARTO AGUDO DEL MIOCARDIO,765
BY_AGE,2022,90+,5,FALLA MULTIORGANICA,550
BY_AGE,2023,0-10,1,INSUFICIENCIA RESPIRATORIA,353
BY_AGE,2023,0-10,2,INSUFICIENCIA RESPIRATORIA AGUDA,326
BY_AGE,2023,0-10,3,SHOCK SEPTICO,131
BY_AGE,2023,0-10,4,FALLA MULTIORGANICA,108
BY_AGE,2023,0-10,5,INSUFICIENCIA RESPIRATORIA DEL RECIÉN NACIDO,106
BY_AGE,2023,11-20,1,INSUFICIENCIA RESPIRATORIA AGUDA,197
BY_AGE,2023,11-20,2,INSUFICIENCIA RESPIRATORIA,176
BY_AGE,2023,11-20,3,FALLA MULTIORGANICA,68
BY_AGE,2023,11-20,4,EDEMA CEREBRAL,59
BY_AGE,2023,11-20,5,SHOCK SEPTICO,49
BY_AGE,2023,21-30,1,INSUFICIENCIA RESPIRATORIA AGUDA,310
BY_AGE,2023,21-30,2,INSUFICIENCIA RESPIRATORIA,207
BY_AGE,2023,21-30,3,FALLA MULTIORGANICA,93
BY_AGE,2023,21-30,4,EDEMA CEREBRAL,83
BY_AGE,2023,21-30,5,SHOCK HIPOVOLEMICO,63
BY_AGE,2023,31-40,1,INSUFICIENCIA RESPIRATORIA AGUDA,522
BY_AGE,2023,31-40,2,INSUFICIENCIA RESPIRATORIA,309
BY_AGE,2023,31-40,3,FALLA MULTIORGANICA,149
BY_AGE,2023,31-40,4,SHOCK HIPOVOLEMICO,96
BY_AGE,2023,31-40,5,EDEMA CEREBRAL,85
BY_AGE,2023,41-50,1,INSUFICIENCIA RESPIRATORIA AGUDA,940
BY_AGE,2023,41-50,2,INSUFICIENCIA RESPIRATORIA,530
BY_AGE,2023,41-50,3,FALLA MULTIORGANICA,282
BY_AGE,2023,41-50,4,INFARTO AGUDO DEL MIOCARDIO,125
BY_AGE,2023,41-50,5,SHOCK SEPTICO,116
BY_AGE,2023,51-60,1,INSUFICIENCIA RESPIRATORIA AGUDA,1563
BY_AGE,2023,51-60,2,INSUFICIENCIA RESPIRATORIA,924
BY_AGE,2023,51-60,3,FALLA MULTIORGANICA,428
BY_AGE,2023,51-60,4,INFARTO AGUDO DEL MIOCARDIO,250
BY_AGE,2023,51-60,5,SHOCK SEPTICO,227
BY_AGE,2023,61-70,1,INSUFICIENCIA RESPIRATORIA AGUDA,2620
BY_AGE,2023,61-70,2,INSUFICIENCIA RESPIRATORIA,1714
BY_AGE,2023,61-70,3,FALLA MULTIORGANICA,607
BY_AGE,2023,61-70,4,INFARTO AGUDO DEL MIOCARDIO,376
BY_AGE,2023,61-70,5,SHOCK SEPTICO,336
BY_AGE,2023,71-80,1,INSUFICIENCIA RESPIRATORIA AGUDA,4008
BY_AGE,2023,71-80,2,INSUFICIENCIA RESPIRATORIA,2671
BY_AGE,2023,71-80,3,FALLA MULTIORGANICA,793
BY_AGE,2023,71-80,4,INFARTO AGUDO DEL MIOCARDIO,597
BY_AGE,2023,71-80,5,INFARTO AGUDO DE MIOCARDIO,527
BY_AGE,2023,81-90,1,INSUFICIENCIA RESPIRATORIA AGUDA,5070
BY_AGE,2023,81-90,2,INSUFICIENCIA RESPIRATORIA,3424
BY_AGE,2023,81-90,3,INFARTO AGUDO DEL MIOCARDIO,923
BY_AGE,2023,81-90,4,FALLA MULTIORGANICA,852
BY_AGE,2023,81-90,5,INFARTO AGUDO DE MIOCARDIO,761
BY_AGE,2023,90+,1,INSUFICIENCIA RESPIRATORIA AGUDA,2392
BY_AGE,2023,90+,2,INSUFICIENCIA RESPIRATORIA,1586
BY_AGE,2023,90+,3,INFARTO AGUDO DEL MIOCARDIO,592
BY_AGE,2023,90+,4,INFARTO AGUDO DE MIOCARDIO,502
BY_AGE,2023,90+,5,FALLA MULTIORGANICA,397
BY_AGE,2024,0-10,1,INSUFICIENCIA RESPIRATORIA,115
BY_AGE,2024,0-10,2,INSUFICIENCIA RESPIRATORIA AGUDA,98
BY_AGE,2024,0-10,3,FALLA MULTIORGANICA,38
BY_AGE,2024,0-10,4,SHOCK SEPTICO,38
BY_AGE,2024,0-10,5,INSUFICIENCIA RESPIRATORIA DEL RECIEN NACIDO,35
BY_AGE,2024,11-20,1,INSUFICIENCIA RESPIRATORIA AGUDA,88
BY_AGE,2024,11-20,2,INSUFICIENCIA RESPIRATORIA,55
BY_AGE,2024,11-20,3,FALLA MULTIORGANICA,31
BY_AGE,2024,11-20,4,EDEMA CEREBRAL,29
BY_AGE,2024,11-20,5,SHOCK SEPTICO,14
BY_AGE,2024,21-30,1,INSUFICIENCIA RESPIRATORIA AGUDA,130
BY_AGE,2024,21-30,2,INSUFICIENCIA RESPIRATORIA,80
BY_AGE,2024,21-30,3,FALLA MULTIORGANICA,58
BY_AGE,2024,21-30,4,EDEMA CEREBRAL,38
BY_AGE,2024,21-30,5,SHOCK HIPOVOLEMICO,37
BY_AGE,2024,31-40,1,INSUFICIENCIA RESPIRATORIA AGUDA,220
BY_AGE,2024,31-40,2,INSUFICIENCIA RESPIRATORIA,142
BY_AGE,2024,31-40,3,FALLA MULTIORGANICA,80
BY_AGE,2024,31-40,4,EDEMA CEREBRAL,44
BY_AGE,2024,31-40,5,SHOCK HIPOVOLEMICO,35
BY_AGE,2024,41-50,1,INSUFICIENCIA RESPIRATORIA AGUDA,389
BY_AGE,2024,41-50,2,INSUFICIENCIA RESPIRATORIA,205
BY_AGE,2024,41-50,3,FALLA MULTIORGANICA,118
BY_AGE,2024,41-50,4,SHOCK SEPTICO,51
BY_AGE,2024,41-50,5,INFARTO AGUDO DE MIOCARDIO,50
BY_AGE,2024,51-60,1,INSUFICIENCIA RESPIRATORIA AGUDA,640
BY_AGE,2024,51-60,2,INSUFICIENCIA RESPIRATORIA,429
BY_AGE,2024,51-60,3,FALLA MULTIORGANICA,156
BY_AGE,2024,51-60,4,INFARTO AGUDO DEL MIOCARDIO,103
BY_AGE,2024,51-60,5,INFARTO AGUDO DE MIOCARDIO,89
BY_AGE,2024,61-70,1,INSUFICIENCIA RESPIRATORIA AGUDA,1037
BY_AGE,2024,61-70,2,INSUFICIENCIA RESPIRATORIA,735
BY_AGE,2024,61-70,3,FALLA MULTIORGANICA,236
BY_AGE,2024,61-70,4,INFARTO AGUDO DE MIOCARDIO,150
BY_AGE,2024,61-70,5,INFARTO AGUDO DEL MIOCARDIO,131
BY_AGE,2024,71-80,1,INSUFICIENCIA RESPIRATORIA AGUDA,1612
